,date,away_team,home_team,away_points,home_points,season,regular_season,away_team_id,home_team_id
2950,20200901,TBA,NYA,3,5,1,1,21,1
2951,20200902,SLN,CIN,3,4,1,1,20,27
2952,20200902,SFN,COL,6,9,1,1,0,14
2953,20200902,ARI,LAN,2,3,1,1,6,19
2954,20200902,TOR,MIA,2,1,1,1,13,5
2955,20200902,DET,MIL,5,8,1,1,3,2
2956,20200902,WAS,PHI,0,3,1,1,23,29
2957,20200902,CHN,PIT,8,2,1,1,15,7
2958,20200902,SDN,ANA,11,4,1,1,17,12
2959,20200902,NYN,BAL,9,4,1,1,16,8
2960,20200902,ATL,BOS,7,5,1,1,4,22
2961,20200902,TEX,HOU,1,2,1,1,25,26
2962,20200902,CLE,KCA,5,0,1,1,24,10
2963,20200902,CHA,MIN,1,8,1,1,18,9
2964,20200902,TBA,NYA,5,2,1,1,21,1
2965,20200903,ARI,LAN,1,5,1,1,6,19
2966,20200903,NYA,NYN,7,9,1,1,1,16
2967,20200903,WAS,PHI,5,6,1,1,23,29
2968,20200903,CHN,PIT,2,6,1,1,15,7
2969,20200903,SDN,ANA,0,2,1,1,17,12
2970,20200903,TOR,BOS,6,2,1,1,13,22
2971,20200903,TEX,HOU,4,8,1,1,25,26
2972,20200903,CHA,KCA,11,6,1,1,18,10
2973,20200904,WAS,ATL,1,7,1,1,23,4
2974,20200904,WAS,ATL,10,9,1,1,23,4
2975,20200904,SLN,CHN,1,4,1,1,20,15
2976,20200904,CIN,PIT,4,2,1,1,27,7
2977,20200904,COL,LAN,6,10,1,1,14,19
2978,20200904,PHI,NYN,5,3,1,1,29,16
2979,20200904,PIT,CIN,4,3,1,1,7,27
2980,20200904,ARI,SFN,6,5,1,1,6,0
2981,20200904,HOU,ANA,5,6,1,1,26,12
2982,20200904,NYA,BAL,6,5,1,1,1,8
2983,20200904,NYA,BAL,3,6,1,1,1,8
2984,20200904,TOR,BOS,8,7,1,1,13,22
2985,20200904,MIL,CLE,7,1,1,1,2,24
2986,20200904,DET,MIN,0,2,1,1,3,9
2987,20200904,CHA,KCA,7,4,1,1,18,10
2988,20200904,MIN,DET,3,2,1,1,9,3
2989,20200904,SDN,OAK,7,0,1,1,17,28
2990,20200904,TEX,SEA,3,6,1,1,25,11
2991,20200904,MIA,TBA,4,5,1,1,5,21
2992,20200904,BOS,TOR,3,2,1,1,22,13
2993,20200905,WAS,ATL,10,4,1,1,23,4
2994,20200905,SLN,CHN,4,2,1,1,20,15
2995,20200905,SLN,CHN,5,1,1,1,20,15
2996,20200905,COL,LAN,5,2,1,1,14,19
2997,20200905,PHI,NYN,1,5,1,1,29,16
2998,20200905,CIN,PIT,6,2,1,1,27,7
2999,20200905,ARI,SFN,3,4,1,1,6,0
3000,20200905,HOU,ANA,9,10,1,1,26,12
3001,20200905,NYA,BAL,1,6,1,1,1,8
3002,20200905,TOR,BOS,8,9,1,1,13,22
3003,20200905,MIL,CLE,3,4,1,1,2,24
3004,20200905,ANA,HOU,7,6,1,1,12,26
3005,20200905,CHA,KCA,5,3,1,1,18,10
3006,20200905,DET,MIN,3,4,1,1,3,9
3007,20200905,SDN,OAK,4,8,1,1,17,28
3008,20200905,TEX,SEA,3,5,1,1,25,11
3009,20200905,MIA,TBA,7,3,1,1,5,21
3010,20200906,WAS,ATL,3,10,1,1,23,4
3011,20200906,SLN,CHN,7,3,1,1,20,15
3012,20200906,COL,LAN,7,6,1,1,14,19
3013,20200906,PHI,NYN,1,14,1,1,29,16
3014,20200906,CIN,PIT,2,3,1,1,27,7
3015,20200906,ARI,SFN,2,4,1,1,6,0
3016,20200906,HOU,ANA,5,9,1,1,26,12
3017,20200906,NYA,BAL,1,5,1,1,1,8
3018,20200906,TOR,BOS,10,8,1,1,13,22
3019,20200906,MIL,CLE,1,4,1,1,2,24
3020,20200906,CHA,KCA,8,2,1,1,18,10
3021,20200906,DET,MIN,10,8,1,1,3,9
3022,20200906,SDN,OAK,5,3,1,1,17,28
3023,20200906,TEX,SEA,3,4,1,1,25,11
3024,20200906,MIA,TBA,4,5,1,1,5,21
3025,20200907,MIA,ATL,5,4,1,1,5,4
3026,20200907,SLN,CHN,1,5,1,1,20,15
3027,20200907,PHI,NYN,9,8,1,1,29,16
3028,20200907,COL,SDN,0,1,1,1,14,17
3029,20200907,ARI,SFN,2,4,1,1,6,0
3030,20200907,TBA,WAS,1,6,1,1,21,23
3031,20200907,KCA,CLE,2,5,1,1,10,24
3032,20200907,DET,MIN,2,6,1,1,3,9
3033,20200907,HOU,OAK,0,6,1,1,26,28
3034,20200907,TEX,SEA,4,8,1,1,25,11
3035,20200907,NYA,TOR,7,12,1,1,1,13
3036,20200908,LAN,ARI,10,9,1,1,19,6
3037,20200908,MIA,ATL,8,0,1,1,5,4
3038,20200908,CIN,CHN,0,3,1,1,27,15
3039,20200908,BAL,NYN,11,2,1,1,8,16
3040,20200908,BOS,PHI,5,6,1,1,22,29
3041,20200908,BOS,PHI,5,2,1,1,22,29
3042,20200908,CHA,PIT,4,5,1,1,18,7
3043,20200908,COL,SDN,5,14,1,1,14,17
3044,20200908,SEA,SFN,5,6,1,1,11,0
3045,20200908,MIN,SLN,7,3,1,1,9,20
3046,20200908,MIN,SLN,4,6,1,1,9,20
3047,20200908,TBA,WAS,3,5,1,1,21,23
3048,20200908,KCA,CLE,8,6,1,1,10,24
3049,20200908,MIL,DET,3,8,1,1,2,3
3050,20200908,OAK,HOU,4,2,1,1,28,26
3051,20200908,HOU,OAK,5,4,1,1,26,28
3052,20200908,ANA,TEX,1,7,1,1,12,25
3053,20200908,NYA,TOR,1,2,1,1,1,13
3054,20200909,LAN,ARI,6,4,1,1,19,6
3055,20200909,MIA,ATL,9,29,1,1,5,4
3056,20200909,CIN,CHN,3,0,1,1,27,15
3057,20200909,BAL,NYN,6,7,1,1,8,16
3058,20200909,CHA,PIT,8,1,1,1,18,7
3059,20200909,COL,SDN,3,5,1,1,14,17
3060,20200909,SEA,SFN,1,10,1,1,11,0
3061,20200909,KCA,CLE,3,0,1,1,10,24
3062,20200909,MIL,DET,19,0,1,1,2,3
3063,20200909,HOU,OAK,2,3,1,1,26,28
3064,20200909,ANA,TEX,3,7,1,1,12,25
3065,20200909,NYA,TOR,7,2,1,1,1,13
3066,20200910,LAN,ARI,2,5,1,1,19,6
3067,20200910,CIN,CHN,5,8,1,1,27,15
3068,20200910,PHI,MIA,6,7,1,1,29,5
3069,20200910,SFN,SDN,1,6,1,1,0,17
3070,20200910,DET,SLN,2,12,1,1,3,20
3071,20200910,DET,SLN,6,3,1,1,3,20
3072,20200910,ATL,WAS,7,6,1,1,4,23
3073,20200910,KCA,CLE,11,1,1,1,10,24
3074,20200910,HOU,OAK,1,3,1,1,26,28
3075,20200910,BOS,TBA,4,3,1,1,22,21
3076,20200910,ANA,TEX,6,2,1,1,12,25
3077,20200911,SEA,ARI,3,4,1,1,11,6
3078,20200911,ANA,COL,4,8,1,1,12,14
3079,20200911,PHI,MIA,11,0,1,1,29,5
3080,20200911,PHI,MIA,3,5,1,1,29,5
3081,20200911,CHN,MIL,0,1,1,1,15,2
3082,20200911,CIN,SLN,3,1,1,1,27,20
3083,20200911,ATL,WAS,7,8,1,1,4,23
3084,20200911,DET,CHA,3,4,1,1,3,18
3085,20200911,PIT,KCA,3,4,1,1,7,10
3086,20200911,CLE,MIN,1,3,1,1,24,9
3087,20200911,BAL,NYA,0,6,1,1,8,1
3088,20200911,BAL,NYA,1,10,1,1,8,1
3089,20200911,BOS,TBA,1,11,1,1,22,21
3090,20200911,OAK,TEX,10,6,1,1,28,25
3091,20200911,NYN,TOR,18,1,1,1,16,13
3092,20200912,SEA,ARI,7,3,1,1,11,6
3093,20200912,ANA,COL,5,2,1,1,12,14
3094,20200912,HOU,LAN,7,5,1,1,26,19
3095,20200912,PHI,MIA,12,6,1,1,29,5
3096,20200912,CHN,MIL,4,2,1,1,15,2
3097,20200912,CIN,SLN,1,7,1,1,27,20
3098,20200912,ATL,WAS,2,1,1,1,4,23
3099,20200912,DET,CHA,0,14,1,1,3,18
3100,20200912,PIT,KCA,4,7,1,1,7,10
3101,20200912,CLE,MIN,4,8,1,1,24,9
3102,20200912,BAL,NYA,1,2,1,1,8,1
3103,20200912,BOS,TBA,4,5,1,1,22,21
3104,20200912,OAK,TEX,2,5,1,1,28,25
3105,20200912,OAK,TEX,10,1,1,1,28,25
3106,20200912,NYN,TOR,2,3,1,1,16,13
3107,20200913,SEA,ARI,7,3,1,1,11,6
3108,20200913,ANA,COL,5,3,1,1,12,14
3109,20200913,HOU,LAN,1,8,1,1,26,19
3110,20200913,PHI,MIA,1,2,1,1,29,5
3111,20200913,PHI,MIA,1,8,1,1,29,5
3112,20200913,CHN,MIL,12,0,1,1,15,2
3113,20200913,SFN,SDN,0,6,1,1,0,17
3114,20200913,SFN,SDN,1,3,1,1,0,17
3115,20200913,CIN,SLN,10,5,1,1,27,20
3116,20200913,ATL,WAS,8,4,1,1,4,23
3117,20200913,DET,CHA,2,5,1,1,3,18
3118,20200913,PIT,KCA,0,11,1,1,7,10
3119,20200913,CLE,MIN,5,7,1,1,24,9
3120,20200913,BAL,NYA,1,3,1,1,8,1
3121,20200913,BOS,TBA,6,3,1,1,22,21
3122,20200913,OAK,TEX,3,6,1,1,28,25
3123,20200913,NYN,TOR,3,7,1,1,16,13
3124,20200914,PIT,CIN,1,3,1,1,7,27
3125,20200914,PIT,CIN,4,9,1,1,7,27
3126,20200914,PHI,MIA,2,6,1,1,29,5
3127,20200914,SLN,MIL,1,2,1,1,20,2
3128,20200914,SLN,MIL,3,2,1,1,20,2
3129,20200914,LAN,SDN,2,7,1,1,19,17
3130,20200914,ATL,BAL,1,14,1,1,4,8
3131,20200914,MIN,CHA,1,3,1,1,9,18
3132,20200914,OAK,SEA,5,6,1,1,28,11
3133,20200914,OAK,SEA,9,0,1,1,28,11
3134,20200915,CLE,CHN,5,6,1,1,24,15
3135,20200915,PIT,CIN,1,4,1,1,7,27
3136,20200915,OAK,COL,1,3,1,1,28,14
3137,20200915,BOS,MIA,2,0,1,1,22,5
3138,20200915,SLN,MIL,3,18,1,1,20,2
3139,20200915,NYN,PHI,1,4,1,1,16,29
3140,20200915,LAN,SDN,3,1,1,1,19,17
3141,20200915,ARI,ANA,9,8,1,1,6,12
3142,20200915,ATL,BAL,5,1,1,1,4,8
3143,20200915,MIN,CHA,2,6,1,1,9,18
3144,20200915,KCA,DET,0,6,1,1,10,3
3145,20200915,TEX,HOU,1,4,1,1,25,26
3146,20200915,TOR,NYA,6,20,1,1,13,1
3147,20200915,WAS,TBA,1,6,1,1,23,21
3148,20200916,CLE,CHN,2,3,1,1,24,15
3149,20200916,PIT,CIN,0,1,1,1,7,27
3150,20200916,OAK,COL,3,1,1,1,28,14
3151,20200916,BOS,MIA,4,8,1,1,22,5
3152,20200916,SLN,MIL,4,2,1,1,20,2
3153,20200916,SLN,MIL,0,6,1,1,20,2
3154,20200916,NYN,PHI,5,4,1,1,16,29
3155,20200916,LAN,SDN,7,5,1,1,19,17
3156,20200916,ARI,ANA,9,6,1,1,6,12
3157,20200916,ATL,BAL,1,5,1,1,4,8
3158,20200916,MIN,CHA,5,1,1,1,9,18
3159,20200916,KCA,DET,4,0,1,1,10,3
3160,20200916,TEX,HOU,1,0,1,1,25,26
3161,20200916,TOR,NYA,2,13,1,1,13,1
3162,20200916,SFN,SEA,9,3,1,1,0,11
3163,20200916,WAS,TBA,4,2,1,1,23,21
3164,20200917,LAN,COL,9,3,1,1,19,14
3165,20200917,BOS,MIA,5,3,1,1,22,5
3166,20200917,NYN,PHI,10,6,1,1,16,29
3167,20200917,SLN,PIT,1,5,1,1,20,7
3168,20200917,ARI,ANA,3,7,1,1,6,12
3169,20200917,TBA,BAL,3,1,1,1,21,8
3170,20200917,MIN,CHA,3,4,1,1,9,18
3171,20200917,CLE,DET,10,3,1,1,24,3
3172,20200917,TEX,HOU,1,2,1,1,25,26
3173,20200917,TOR,NYA,7,10,1,1,13,1
3174,20200917,SFN,SEA,6,4,1,1,0,11
3175,20200917,BAL,TBA,6,10,1,1,8,21
3176,20200918,MIN,CHN,0,1,1,1,9,15
3177,20200918,CHA,CIN,1,7,1,1,18,27
3178,20200918,LAN,COL,15,6,1,1,19,14
3179,20200918,WAS,MIA,5,0,1,1,23,5
3180,20200918,WAS,MIA,3,14,1,1,23,5
3181,20200918,KCA,MIL,5,9,1,1,10,2
3182,20200918,ATL,NYN,15,2,1,1,4,16
3183,20200918,PHI,TOR,7,0,1,1,29,13
3184,20200918,SLN,PIT,6,5,1,1,20,7
3185,20200918,PIT,SLN,2,7,1,1,7,20
3186,20200918,TEX,ANA,2,6,1,1,25,12
3187,20200918,TBA,BAL,2,1,1,1,21,8
3188,20200918,NYA,BOS,6,5,1,1,1,22
3189,20200918,CLE,DET,1,0,1,1,24,3
3190,20200918,ARI,HOU,6,3,1,1,6,26
3191,20200918,SFN,OAK,0,6,1,1,0,28
3192,20200918,SDN,SEA,6,1,1,1,17,11
3193,20200918,TOR,PHI,7,8,1,1,13,29
3194,20200919,MIN,CHN,8,1,1,1,9,15
3195,20200919,CHA,CIN,5,0,1,1,18,27
3196,20200919,LAN,COL,6,1,1,1,19,14
3197,20200919,WAS,MIA,3,7,1,1,23,5
3198,20200919,KCA,MIL,0,5,1,1,10,2
3199,20200919,ATL,NYN,2,7,1,1,4,16
3200,20200919,TOR,PHI,1,3,1,1,13,29
3201,20200919,SLN,PIT,5,4,1,1,20,7
3202,20200919,TEX,ANA,3,4,1,1,25,12
3203,20200919,TBA,BAL,3,1,1,1,21,8
3204,20200919,NYA,BOS,8,0,1,1,1,22
3205,20200919,CLE,DET,2,5,1,1,24,3
3206,20200919,ARI,HOU,2,3,1,1,6,26
3207,20200919,SFN,OAK,0,6,1,1,0,28
3208,20200919,SDN,SEA,1,4,1,1,17,11
3209,20200920,MIN,CHN,4,0,1,1,9,15
3210,20200920,CHA,CIN,3,7,1,1,18,27
3211,20200920,LAN,COL,3,6,1,1,19,14
3212,20200920,WAS,MIA,1,2,1,1,23,5
3213,20200920,WAS,MIA,15,0,1,1,23,5
3214,20200920,KCA,MIL,3,5,1,1,10,2
3215,20200920,ATL,NYN,7,0,1,1,4,16
3216,20200920,TOR,PHI,6,3,1,1,13,29
3217,20200920,SLN,PIT,2,1,1,1,20,7
3218,20200920,TEX,ANA,7,2,1,1,25,12
3219,20200920,TBA,BAL,1,2,1,1,21,8
3220,20200920,NYA,BOS,2,10,1,1,1,22
3221,20200920,CLE,DET,7,4,1,1,24,3
3222,20200920,ARI,HOU,2,3,1,1,6,26
3223,20200920,SFN,OAK,14,2,1,1,0,28
3224,20200920,SDN,SEA,7,4,1,1,17,11
3225,20200921,MIA,ATL,4,5,1,1,5,4
3226,20200921,MIL,CIN,3,6,1,1,2,27
3227,20200921,TBA,NYN,2,1,1,1,21,16
3228,20200921,CHN,PIT,5,0,1,1,15,7
3229,20200921,COL,SFN,7,2,1,1,14,0
3230,20200921,PHI,WAS,1,5,1,1,29,23
3231,20200921,TEX,ANA,5,8,1,1,25,12
3232,20200921,CHA,CLE,4,7,1,1,18,24
3233,20200921,SLN,KCA,1,4,1,1,20,10
3234,20200921,HOU,SEA,1,6,1,1,26,11
3235,20200921,NYA,TOR,5,11,1,1,1,13
3236,20200922,TEX,ARI,0,7,1,1,25,6
3237,20200922,MIA,ATL,1,11,1,1,5,4
3238,20200922,MIL,CIN,3,2,1,1,2,27
3239,20200922,OAK,LAN,2,7,1,1,28,19
3240,20200922,TBA,NYN,2,5,1,1,21,16
3241,20200922,CHN,PIT,2,3,1,1,15,7
3242,20200922,ANA,SDN,4,2,1,1,12,17
3243,20200922,COL,SFN,2,5,1,1,14,0
3244,20200922,PHI,WAS,1,5,1,1,29,23
3245,20200922,PHI,WAS,7,8,1,1,29,23
3246,20200922,BAL,BOS,3,8,1,1,8,22
3247,20200922,CHA,CLE,3,5,1,1,18,24
3248,20200922,SLN,KCA,5,0,1,1,20,10
3249,20200922,DET,MIN,4,5,1,1,3,9
3250,20200922,HOU,SEA,6,1,1,1,26,11
3251,20200922,NYA,TOR,12,1,1,1,1,13
3252,20200923,TEX,ARI,3,7,1,1,25,6
3253,20200923,MIA,ATL,4,9,1,1,5,4
3254,20200923,MIL,CIN,1,6,1,1,2,27
3255,20200923,OAK,LAN,6,4,1,1,28,19
3256,20200923,TBA,NYN,8,5,1,1,21,16
3257,20200923,CHN,PIT,1,2,1,1,15,7
3258,20200923,ANA,SDN,5,2,1,1,12,17
3259,20200923,COL,SFN,2,7,1,1,14,0
3260,20200923,PHI,WAS,12,3,1,1,29,23
3261,20200923,BAL,BOS,1,9,1,1,8,22
3262,20200923,CHA,CLE,2,3,1,1,18,24
3263,20200923,SLN,KCA,3,12,1,1,20,10
3264,20200923,DET,MIN,6,7,1,1,3,9
3265,20200923,HOU,SEA,2,3,1,1,26,11
3266,20200923,NYA,TOR,1,14,1,1,1,13
3267,20200924,MIA,ATL,4,2,1,1,5,4
3268,20200924,OAK,LAN,1,5,1,1,28,19
3269,20200924,CHN,PIT,0,7,1,1,15,7
3270,20200924,COL,SFN,5,4,1,1,14,0
3271,20200924,MIL,SLN,2,4,1,1,2,20
3272,20200924,NYN,WAS,3,2,1,1,16,23
3273,20200924,BAL,BOS,13,1,1,1,8,22
3274,20200924,CHA,CLE,4,5,1,1,18,24
3275,20200924,DET,KCA,7,8,1,1,3,10
3276,20200924,HOU,TEX,12,4,1,1,26,25
3277,20200924,NYA,TOR,1,4,1,1,1,13
3278,20200925,COL,ARI,0,4,1,1,14,6
3279,20200925,COL,ARI,5,11,1,1,14,6
3280,20200925,BOS,ATL,7,8,1,1,22,4
3281,20200925,ANA,LAN,5,9,1,1,12,19
3282,20200925,MIL,SLN,3,0,1,1,2,20
3283,20200925,SDN,SFN,4,5,1,1,17,0
3284,20200925,SFN,SDN,5,6,1,1,0,17
3285,20200925,SLN,MIL,9,1,1,1,20,2
3286,20200925,CHN,CHA,10,0,1,1,15,18
3287,20200925,PIT,CLE,3,4,1,1,7,24
3288,20200925,DET,KCA,2,3,1,1,3,10
3289,20200925,CIN,MIN,7,2,1,1,27,9
3290,20200925,MIA,NYA,4,3,1,1,5,1
3291,20200925,SEA,OAK,1,3,1,1,11,28
3292,20200925,PHI,TBA,4,6,1,1,29,21
3293,20200925,HOU,TEX,4,5,1,1,26,25
3294,20200925,BAL,TOR,5,10,1,1,8,13
3295,20200926,COL,ARI,10,3,1,1,14,6
3296,20200926,BOS,ATL,8,2,1,1,22,4
3297,20200926,ANA,LAN,6,7,1,1,12,19
3298,20200926,SDN,SFN,6,2,1,1,17,0
3299,20200926,MIL,SLN,3,0,1,1,2,20
3300,20200926,NYN,WAS,3,4,1,1,16,23
3301,20200926,NYN,WAS,3,5,1,1,16,23
3302,20200926,CHN,CHA,5,9,1,1,15,18
3303,20200926,PIT,CLE,8,0,1,1,7,24
3304,20200926,DET,KCA,4,3,1,1,3,10
3305,20200926,CIN,MIN,3,7,1,1,27,9
3306,20200926,MIA,NYA,4,11,1,1,5,1
3307,20200926,SEA,OAK,5,1,1,1,11,28
3308,20200926,OAK,SEA,3,12,1,1,28,11
3309,20200926,PHI,TBA,3,4,1,1,29,21
3310,20200926,HOU,TEX,1,6,1,1,26,25
3311,20200926,BAL,TOR,2,5,1,1,8,13
3312,20200927,COL,ARI,3,11,1,1,14,6
3313,20200927,BOS,ATL,9,1,1,1,22,4
3314,20200927,ANA,LAN,0,5,1,1,12,19
3315,20200927,SDN,SFN,5,4,1,1,17,0
3316,20200927,MIL,SLN,2,5,1,1,2,20
3317,20200927,NYN,WAS,5,15,1,1,16,23
3318,20200927,CHN,CHA,10,8,1,1,15,18
3319,20200927,PIT,CLE,6,8,1,1,7,24
3320,20200927,DET,KCA,1,3,1,1,3,10
3321,20200927,CIN,MIN,5,3,1,1,27,9
3322,20200927,MIA,NYA,5,0,1,1,5,1
3323,20200927,SEA,OAK,2,6,1,1,11,28
3324,20200927,PHI,TBA,0,5,1,1,29,21
3325,20200927,HOU,TEX,4,8,1,1,26,25
3326,20200927,BAL,TOR,7,5,1,1,8,13
3327,20210401,PIT,CHN,5,3,2,1,7,15
3328,20210401,SLN,CIN,11,6,2,1,20,27
3329,20210401,LAN,COL,5,8,2,1,19,14
3330,20210401,TBA,MIA,1,0,2,1,21,5
3331,20210401,MIN,MIL,5,6,2,1,9,2
3332,20210401,ATL,PHI,2,3,2,1,4,29
3333,20210401,ARI,SDN,7,8,2,1,6,17
3334,20210401,CHA,ANA,3,4,2,1,18,12
3335,20210401,CLE,DET,2,3,2,1,24,3
3336,20210401,TEX,KCA,10,14,2,1,25,10
3337,20210401,TOR,NYA,3,2,2,1,13,1
3338,20210401,HOU,OAK,8,1,2,1,26,28
3339,20210401,SFN,SEA,7,8,2,1,0,11
3340,20210402,LAN,COL,11,6,2,1,19,14
3341,20210402,TBA,MIA,6,4,2,1,21,5
3342,20210402,ARI,SDN,2,4,2,1,6,17
3343,20210402,CHA,ANA,12,8,2,1,18,12
3344,20210402,BAL,BOS,3,0,2,1,8,22
3345,20210402,HOU,OAK,9,5,2,1,26,28
3346,20210402,SFN,SEA,6,3,2,1,0,11
3347,20210403,PIT,CHN,1,5,2,1,7,15
3348,20210403,SLN,CIN,6,9,2,1,20,27
3349,20210403,LAN,COL,6,5,2,1,19,14
3350,20210403,TBA,MIA,7,12,2,1,21,5
3351,20210403,MIN,MIL,2,0,2,1,9,2
3352,20210403,ATL,PHI,0,4,2,1,4,29
3353,20210403,ARI,SDN,0,7,2,1,6,17
3354,20210403,CHA,ANA,3,5,2,1,18,12
3355,20210403,BAL,BOS,4,2,2,1,8,22
3356,20210403,CLE,DET,2,5,2,1,24,3
3357,20210403,TEX,KCA,4,11,2,1,25,10
3358,20210403,TOR,NYA,3,5,2,1,13,1
3359,20210403,HOU,OAK,9,1,2,1,26,28
3360,20210403,SFN,SEA,0,4,2,1,0,11
3361,20210404,PIT,CHN,3,4,2,1,7,15
3362,20210404,SLN,CIN,1,12,2,1,20,27
3363,20210404,LAN,COL,4,2,2,1,19,14
3364,20210404,MIN,MIL,8,2,2,1,9,2
3365,20210404,ATL,PHI,1,2,2,1,4,29
3366,20210404,ARI,SDN,3,1,2,1,6,17
3367,20210404,CHA,ANA,4,7,2,1,18,12
3368,20210404,BAL,BOS,11,3,2,1,8,22
3369,20210404,CLE,DET,9,3,2,1,24,3
3370,20210404,TEX,KCA,7,3,2,1,25,10
3371,20210404,TOR,NYA,3,1,2,1,13,1
3372,20210404,HOU,OAK,9,2,2,1,26,28
3373,20210405,MIL,CHN,3,5,2,1,2,15
3374,20210405,PIT,CIN,3,5,2,1,7,27
3375,20210405,SLN,MIA,4,1,2,1,20,5
3376,20210405,NYN,PHI,3,5,2,1,16,29
3377,20210405,SFN,SDN,3,2,2,1,0,17
3378,20210405,HOU,ANA,6,7,2,1,26,12
3379,20210405,TBA,BOS,2,11,2,1,21,22
3380,20210405,KCA,CLE,3,0,2,1,10,24
3381,20210405,MIN,DET,15,6,2,1,9,3
3382,20210405,BAL,NYA,0,7,2,1,8,1
3383,20210405,LAN,OAK,10,3,2,1,19,28
3384,20210405,CHA,SEA,6,0,2,1,18,11
3385,20210405,TOR,TEX,6,2,2,1,13,25
3386,20210406,MIL,CHN,4,0,2,1,2,15
3387,20210406,PIT,CIN,1,14,2,1,7,27
3388,20210406,ARI,COL,10,8,2,1,6,14
3389,20210406,SLN,MIA,4,2,2,1,20,5
3390,20210406,NYN,PHI,8,4,2,1,16,29
3391,20210406,SFN,SDN,1,3,2,1,0,17
3392,20210406,ATL,WAS,5,6,2,1,4,23
3393,20210406,HOU,ANA,4,2,2,1,26,12
3394,20210406,TBA,BOS,5,6,2,1,21,22
3395,20210406,MIN,DET,3,4,2,1,9,3
3396,20210406,BAL,NYA,2,7,2,1,8,1
3397,20210406,LAN,OAK,5,1,2,1,19,28
3398,20210406,CHA,SEA,10,4,2,1,18,11
3399,20210406,TOR,TEX,4,7,2,1,13,25
3400,20210407,MIL,CHN,4,2,2,1,2,15
3401,20210407,PIT,CIN,4,11,2,1,7,27
3402,20210407,ARI,COL,0,8,2,1,6,14
3403,20210407,SLN,MIA,7,0,2,1,20,5
3404,20210407,NYN,PHI,2,8,2,1,16,29
3405,20210407,SFN,SDN,3,2,2,1,0,17
3406,20210407,ATL,WAS,7,6,2,1,4,23
3407,20210407,ATL,WAS,2,0,2,1,4,23
3408,20210407,TBA,BOS,2,9,2,1,21,22
3409,20210407,KCA,CLE,2,4,2,1,10,24
3410,20210407,MIN,DET,3,2,2,1,9,3
3411,20210407,BAL,NYA,4,3,2,1,8,1
3412,20210407,LAN,OAK,3,4,2,1,19,28
3413,20210407,CHA,SEA,4,8,2,1,18,11
3414,20210407,TOR,TEX,1,2,2,1,13,25
3415,20210408,ARI,COL,3,7,2,1,6,14
3416,20210408,MIA,NYN,2,3,2,1,5,16
3417,20210408,CHN,PIT,4,2,2,1,15,7
3418,20210408,MIL,SLN,1,3,2,1,2,20
3419,20210408,BOS,BAL,7,3,2,1,22,8
3420,20210408,KCA,CHA,0,6,2,1,10,18
3421,20210408,OAK,HOU,2,6,2,1,28,26
3422,20210408,SEA,MIN,2,10,2,1,11,9
3423,20210408,ANA,TOR,7,5,2,1,12,13
3424,20210409,CIN,ARI,6,5,2,1,27,6
3425,20210409,PHI,ATL,1,8,2,1,29,4
3426,20210409,WAS,LAN,0,1,2,1,23,19
3427,20210409,COL,SFN,1,3,2,1,14,0
3428,20210409,DET,CLE,1,4,2,1,3,24
3429,20210409,OAK,HOU,6,2,2,1,28,26
3430,20210409,NYA,TBA,5,10,2,1,1,21
3431,20210409,SDN,TEX,3,0,2,1,17,25
3432,20210409,ANA,TOR,7,1,2,1,12,13
3433,20210410,CIN,ARI,3,8,2,1,27,6
3434,20210410,PHI,ATL,4,5,2,1,29,4
3435,20210410,WAS,LAN,5,9,2,1,23,19
3436,20210410,MIA,NYN,3,0,2,1,5,16
3437,20210410,CHN,PIT,2,8,2,1,15,7
3438,20210410,COL,SFN,3,4,2,1,14,0
3439,20210410,MIL,SLN,9,5,2,1,2,20
3440,20210410,BOS,BAL,6,4,2,1,22,8
3441,20210410,DET,CLE,3,11,2,1,3,24
3442,20210410,OAK,HOU,7,3,2,1,28,26
3443,20210410,SEA,MIN,4,3,2,1,11,9
3444,20210410,NYA,TBA,0,4,2,1,1,21
3445,20210410,SDN,TEX,7,4,2,1,17,25
3446,20210410,ANA,TOR,1,15,2,1,12,13
3447,20210411,CIN,ARI,0,7,2,1,27,6
3448,20210411,PHI,ATL,7,6,2,1,29,4
3449,20210411,WAS,LAN,0,3,2,1,23,19
3450,20210411,MIA,NYN,5,6,2,1,5,16
3451,20210411,CHN,PIT,1,7,2,1,15,7
3452,20210411,COL,SFN,0,4,2,1,14,0
3453,20210411,MIL,SLN,9,3,2,1,2,20
3454,20210411,BOS,BAL,14,9,2,1,22,8
3455,20210411,KCA,CHA,4,3,2,1,10,18
3456,20210411,DET,CLE,2,5,2,1,3,24
3457,20210411,SEA,MIN,8,6,2,1,11,9
3458,20210411,NYA,TBA,8,4,2,1,1,21
3459,20210411,SDN,TEX,2,0,2,1,17,25
3460,20210412,OAK,ARI,9,5,2,1,28,6
3461,20210412,MIA,ATL,5,3,2,1,5,4
3462,20210412,CHN,MIL,3,6,2,1,15,2
3463,20210412,SDN,PIT,6,2,2,1,17,7
3464,20210412,CIN,SFN,3,0,2,1,27,0
3465,20210412,WAS,SLN,5,2,2,1,23,20
3466,20210412,CLE,CHA,3,4,2,1,24,18
3467,20210412,DET,HOU,6,2,2,1,3,26
3468,20210412,ANA,KCA,10,3,2,1,12,10
